"Symbol" "GSM429241" "GSM429243" "GSM429245" "GSM429247" "GSM429249" "GSM429251" "GSM429253" "GSM429255" "GSM429257" "GSM429259" "GSM429261" "GSM429263" "GSM429265" "GSM429267" "GSM429269" "GSM429271" "GSM429273" "GSM429275" "GSM429277" "GSM429279" "GSM429242" "GSM429244" "GSM429246" "GSM429248" "GSM429250" "GSM429252" "GSM429254" "GSM429256" "GSM429258" "GSM429260" "GSM429262" "GSM429264" "GSM429266" "GSM429268" "GSM429270" "GSM429272" "GSM429274" "GSM429276" "GSM429278" "GSM429280"
"CBR1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.72896204398139 0 3.9622177264928 0 0 2.69028422883658 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MORC3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"RNASE3" 2.03454113489367 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.00324521394179 2.04701023533447 0 0 3.44987660953193 0 0 2.85145148765678 2.71193177165681 2.08449416583663 3.15005848618291 0 0 0 0 2.97574460489598 0 2.06197730514616 0
"TBL1XR1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"RPL22P22" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.14804968396059 0 0 0 0 0 0 0 0 0 0 0 0 2.02816372991661 0 2.65186649323285 0 0 0 0 0 0 0
"TXNRD2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.39678889762134 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MCTP1" 0 0 0 0 0 0 0 0 0 0 0 2.2078067997532 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.3035060017768 0 0 0 0 0 0 0 2.2715309272961 0
"SPATA20" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OGFOD3" 0 0 0 0 0 0 0 0 2.03848905736745 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.37667866794928 2.18313399189902 0 0 0 0 0 0 0 0 0 0 0 0 0
"MAGOH" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.37567798609272 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"GNG7" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.51437591493813 0 0 0 0 2.1369386397889 0 0 0 0 0 0 0 0 0 0 0 0
"MOSPD3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.85696865171995 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"DRAM1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.07137111890308 0 2.3729065963887 2.16824951062226 0 3.28958906980018 0 2.0004880631372 0 0 0 0 0 0 2.12754062283534 0 0 0 0 0
"DVL1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.64126480520127 2.62116952774109 3.30927333679134 0 0 0 0 2.59566631672868 0 0 0 0 0 0 0 0 0 0 0 0 3.22639359821611
"TMEM186" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.44959067301317 0 2.12788064468104 0 0 0 0 0 0 2.38352305177111 0 0 0 0 0 0 0 0 0 0 0 0 0
"POLR1E" 0 0 0 0 2.1649281820605 0 0 0 0 0 0 0 0 0 0 0 0 0 2.05241637654322 0 0 0 2.10427582840289 0 0 2.52709800702005 0 0 0 0 0 0 0 0 0 0 0 0 2.73380842817879 0
"UNKL" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.09297843278737 0 0 0 0 0 2.16122537313222 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"C1orf56" 0 0 0 0 0 0 0 0 0 2.22222306582183 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ZMYM2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.07325267334045 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TFCP2" 0 0 0 0 0 0 0 2.06611620029153 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"P3H1" 0 2.97726452744573 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.02421573584121 0 0 0 4.19540863009212 0 0 0 0 0 2.39668252945123 2.298797714841 0 2.21800502087967 0 0 0 0 2.20088238606345 0 0 0 0
"SLF2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.69654881076374 0 2.00757479120201 0 0 0 0 0 0 0 0 0 2.06794200227733 0 0 0 0 0 0 0 0
"EPS15L1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.31334574522137 0 0 0 0 0 0 0 0 0
"STT3A" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.1968611720985 2.07633889352036 0 6.45867181150748 0 0 0 2.18207434194969 3.54488012449708 0 0 0 0 0 0 0 0 0
"MYBBP1A" 0 2.10258013849963 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.23121850619616 2.36663478275252 0 0 2.72805255764324 0 2.30536889042098 0 2.26240139739732 3.15755287310991 0 0 0 0 0 0 0 0 0
"SNAPC4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.28466772992529 0 0 0 0 0 0 0 0 0 0 2.23944423590977 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CLIC4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.55458403057141 0 0 0 0 0 3.83670699539391 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"PAXIP1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.17914182514794 2.26552429867203 2.12337819506955 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ANKRD49" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.21993382506016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MLYCD" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.10808354910179 0 0 0 0 2.28060251905197 0 0 0 0 0 0 0 0 0
"REV3L" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.39856538900273 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"DPP4" 0 0 0 0 0 0 0 0 0 0 2.25438204087502 2.43211664626551 0 0 0 0 0 0 0 0 3.00872071271299 3.09964426766583 3.40264895073258 0 0 0 0 0 0 0 0 2.01481662452762 0 0 0 0 0 0 0 0
"HMGCR" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"XRCC1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.01928585303007 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FPGS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.36386169203804 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ALDH6A1" 0 0 0 3.01168755861132 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.59533910136545 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MRPS18A" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.52184877694011 0 0 0 3.11844002087346 0 0 2.25331394433568 4.23982232320307 0 2.30735541771897 0 3.00128675206608 0 0 2.3486575997062 0 0
"TTC9" 0 0 2.43915168028842 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.25942581651548 3.51411545952874 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SMPD2" 0 0 0 0 2.2491906468408 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.82921830394767 3.77941989648035 0 0 0 0 0 0 2.67415421875617 0 0 0 0 0 0 0 0 0 0 0
"ACP6" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.26768915113471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"GPR137B" 0 0 0 0 0 0 0 0 0 0 0 2.25859650958573 0 0 0 0 0 0 0 0 0 0 0 0 0 2.94895554324209 0 0 0 2.44509430407785 0 0 0 0 0 0 0 0 0 0
"KCNN4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.46720220493981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"RGP1" 0 0 0 0 0 0 0 0 0 0 0 2.37915207734467 0 2.16199023551759 0 0 0 0 0 0 2.41947204074951 2.43503811854271 2.03204064562811 2.2062253358068 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.51219856374024
"ASNSD1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.55437822459228 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TMED1" 0 0 0 0 0 0 0 0 0 0 0 2.02242235763744 0 0 0 0 0 0 0 2.33572404216482 2.58552027438969 0 0 0 3.18783495792358 0 2.18117050347617 0 0 0 0 3.26798085613663 0 0 0 0 0 0 2.63546471269622 2.9785061257319
"PPIG" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.1871772740474 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.00963368411993 0 0
"IPO13" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.57307874535737 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TRAPPC10" 0 0 0 0 2.27738227032311 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"WRB" 0 0 0 0 0 0 0 0 0 0 2.82834830508266 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.13123753564516 0 0 0 2.12511788046449 3.45161691483449 0 0 0 0 0 0 0 0 0
"SREK1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"NIF3L1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.71079853401243 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"KIF13B" 0 0 2.09554992909574 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.11685848223584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SPTB" 0 0 0 0 0 0 0 2.36700197579523 0 0 0 0 0 0 0 0 0 0 0 0 0 2.55885454454428 0 0 2.24621919706557 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"C11orf49" 0 2.12971849532708 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.10291437979488 2.07087080600573 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TNFSF12" 0 0 0 0 2.03321018925926 0 0 0 0 0 0 0 0 0 0 0 0 2.91005094631282 0 0 0 0 0 0 2.62818055459957 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"RABEPK" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.68691136864154 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.08868754156047 0 0 0
"TRAV21" 0 0 0 0 0 0 0 0 0 0 2.63968221713634 0 0 0 0 0 0 0 0 0 3.6590680875008 3.30861641233257 0 0 0 3.70543007079865 0 0 0 0 0 0 0 0 0 0 0 0 0 2.33480806127221
"ZDHHC24" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.05613935158613 0 0 0 0 0 0 0 0 2.17044191514101 0 0 0 0 0 0 0 0 0 0 0 0 0
"ARSA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.2118660804534 0 0 0 0 0 0 2.76733915519424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CD40LG" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.93973926808367 3.02173870739431 0 0 0 2.46713906431649 0 0 0 0 0 0 0 0 0 2.45104671633235 0 0 0 0
"PPP2R2D" 0 0 0 2.01468285247822 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.44558767664875 0 0 0 3.12207555946436 0 0 0 0 0 2.40436745951621 0 0 0 0 0 2.85313139343919 0
"TMEM94" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.51974603087722 0 0 0 2.17362703803106 0 0 0 0 0 2.37207024675591 2.23009642374051 0 0 0 0 0 0 0 0 0 0 0
"EPHX2" 0 0 0 0 0 0 0 0 0 0 2.24503472853142 0 0 0 0 0 0 0 0 2.55508229927428 2.062048606599 0 2.01962235900568 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CTDSPL" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FGFR1OP" 0 0 0 0 0 0 0 0 0 2.14289106921223 0 0 0 0 0 0 0 0 0 3.12123709035496 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ZNF451" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.23618515785056 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ILVBL" 0 2.4196408136418 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.61954719002534 2.15751491869103 0 0 0 3.34134037380136 2.23154655225158 0 0 0 0 0 0 0 0 0 0 0 2.29544432112726 0
"MIR7113" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.40631885172941 0 0 0 0 2.43507719984033 0 0 2.21518903668633 0 0 0 0 0 0 0 0 3.6131691318522 0
"POLR1C" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.13570820776524 0 2.36053464802407 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ZNF609" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.74362798479212 0 0 0 0 0 0 0 0 0 0 0 2.96325617541986 0 0
"INO80B" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.43092743001706 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"INO80B-WBP1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.43092743001706 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"LARS2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.41287015262635 0 0 0 0 2.41636898662826 0 0 0 3.33272310331356 0 0 0
"IL20RB" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.04766524143021 0 0 0 0 0 2.22963453949227 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MARCH1" 0 0 0 0 0 0 0 2.08194238062512 0 0 0 0 0 0 0 0 0 0 0 0 0 3.05706928878576 2.06192875547216 0 0 2.67050846704501 0 0 0 0 2.0423998959473 0 0 0 0 0 0 2.1953627499008 0 0
"TMEM115" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.2484233768267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"METAP2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.89829552332651 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"PELP1" 0 2.46991785937593 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.92685806432435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.10511273977123 0 0 0 0
"SCAMP1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ZKSCAN4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.56588048648614 0 0 0 0 0 2.28528076392384 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SYS1-DBNDD2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.2410807930152 0 2.08792854677344 2.32412564569208 0 0 0 0 0 3.16837889610339 0 0 0 2.15086004050416 0 0 0 0 0 0 0 0 0
"DBNDD2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.2410807930152 0 2.08792854677344 2.32412564569208 0 0 0 0 0 3.16837889610339 0 0 0 2.15086004050416 0 0 0 0 0 0 0 0 0
"GPATCH3" 0 0 0 0 0 0 2.42883251615579 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.34478368853605 0 0 2.45581255349373 0 0 2.02576697488223 0 0 0 0 0 2.5680494732494 0 2.7507788954709 0 0 0 0
"SEMA3F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.09738948785762 0 0 0 0 2.16819383697099 0 0 0 0 0 2.7664448296102 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ZNF747" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.16450972069853 0 0 2.75956883092468 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"NCR2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.44496532721536 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"EPHB6" 0 0 0 0 0 0 0 0 0 2.80542625676957 0 0 0 0 0 0 2.260573367024 0 0 0 2.26988450885019 2.94233997119485 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"KYAT1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.16836344541511 0 0 0 2.0620529973708 0 0 0 0 0 0 0 2.22687542041057 0 0 0 0 0 0
"FARS2" 0 0 0 0 0 2.1031333105316 0 0 0 0 0 0 0 0 0 0 0 0 0 2.09760557727729 4.21591176236727 0 0 0 0 2.59055902244015 0 0 0 0 0 3.11100121363974 0 0 0 0 0 0 0 2.92655996407374
"DPP3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.06466627034233 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"HIST1H2BH" 0 0 0 0 0 0 0 0 0 2.263765024295 0 0 0 0 0 0 2.61504121666122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"PIK3C2A" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.41395722962004 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SLC25A24" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.46963325378972 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MKKS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.36560163081015 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"AHCTF1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.16911923346514 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CDK10" 0 2.32861512143423 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.08664856060571 0 0 2.46932523713163 2.0780767235555 0 0 0 3.02874036429262 2.14652773264872 0 0 0 0 0 0 2.16049420349494 0 0 0 0 0 0
"FEM1B" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.61251371394705 0 0 0 0 0 2.52810511740105 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"PER2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.3414549181884 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MAFF" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.51191567146472 0 0 2.1987004721936 0 0 0 0 0 0 2.02956054397321 0 0 0 2.34534653244564 0 0 0 0 2.22945039972071 0
"PLEKHB1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.03513808620994 5.45391305242552 2.70240950765931 0 0 0 0 0 0 0 0 0 0 0 0 3.0133691685461 0 0 0 3.03995421948583
"C8orf33" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.2633598671457 0 0 0 0 0 0 0 0 0 2.24119606406529 0 0 0 0 0 0 0 2.30763321456449 0 0
"NIPAL3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.42138523210372 0 2.33170427977838 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"PDK2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.1986765125084 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CARD9" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.4857173972685 0 0 0 0 0 0 0 0 0 0 0 2.31437391045627 0 0 0 0 0
"ATF1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.04854405964504 0 0
"RAB3IL1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.02824829475117 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"PCCB" 0 0 0 0 0 0 0 0 0 2.7109453206363 0 0 0 0 0 0 0 0 0 0 0 0 2.37917369817629 0 0 3.41920649013922 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ARNT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.80219811632835 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"HIVEP3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.23456554592655 0 0 3.26235336154362 0 0 0 0 0 0 0 2.08533639647213 0 0 0 0 0 0 0 0 0
"GAS6" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.3634380037638 0 0 3.46395819504116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OSTM1" 0 0 0 0 0 0 0 2.02591129286607 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SOX4" 2.08689864057524 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.2734777721782 0 0 0 0 0 2.08989144646844 0 0 0 0 0 0 0 0
"ZNF236" 0 0 0 0 2.09066626612044 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.67745084456429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SKP2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.12769340664706 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"PRPS2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.65578607132525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CHCHD3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.92432754465087 0 0 0 0 0 3.6874817155374 2.03383593979927 0 0 0 3.36889674540735 0 0 0 0 0 0 2.56644280243138 0 2.0070499277521
"CHCHD3P3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.92432754465087 0 0 0 0 0 3.6874817155374 2.03383593979927 0 0 0 3.36889674540735 0 0 0 0 0 0 2.56644280243138 0 2.0070499277521
"SNORD58C" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.94702108584808 0 0 0 0 0 0 0 2.00745588262938 0 0 0 0 0 0 0 0 0 0 0 0
"KIF13A" 0 0 0 0 0 0 0 0 0 0 2.00823559653971 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.84941488822015 0 0 0 0 0 0 0
"PNO1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.69714297174247 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"NAA35" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.3504669436551 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TMEM104" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.59052932577661 0 0 0 2.10369282993999 0 0 0 0 0 0 0 0 0 2.00173751528209 0 0 0 0
"DAPL1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.15254775846839 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OR7E12P" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.15254775846839 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OR7E28P" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.15254775846839 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OR7E37P" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.15254775846839 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OR7E36P" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.15254775846839 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OR7E11P" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.15254775846839 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OR7E162P" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.15254775846839 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OR7E38P" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.15254775846839 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"RPP14" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.02795934447686 0 0 0 0 0 2.40795421071164 0 0 0 2.68784596126189 0 0 0 0 0 0 0 0 0
"HTD2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.02795934447686 0 0 0 0 0 2.40795421071164 0 0 0 2.68784596126189 0 0 0 0 0 0 0 0 0
